,0,1,2
3011,-210.6865,-204.3976,-201.6528
3012,-205.28,-196.3922,-199.8278
3013,-204.8001,-202.1824,-206.98
3014,-212.4294,-200.9703,-205.0823
3015,-216.4386,-206.0127,-207.7727
3016,-215.6813,-203.5096,-205.2219
3017,-206.2537,-202.3575,-206.4562
3018,-210.4743,-194.1742,-208.3823
3019,-208.1441,-199.7656,-209.4601
3020,-212.541,-196.2756,-211.8499
3021,-215.0961,-201.9644,-206.9905
3022,-207.2623,-186.4833,-213.3953
3023,-214.0368,-189.0805,-215.2042
3024,-200.6588,-195.3385,-207.249
3025,-192.7319,-185.3034,-199.3785
3026,-203.0531,-190.4343,-201.5712
3027,-206.3976,-189.5388,-200.7834
3028,-210.42,-187.828,-207.5291
3029,-203.9454,-185.2709,-204.6359
3030,-199.1684,-188.4369,-220.643
3031,-201.4497,-185.8518,-207.5609
3032,-209.8579,-186.789,-202.4478
3033,-212.1757,-174.4145,-198.0218
3034,-207.1614,-173.2335,-206.1767
3035,-202.922,-179.2583,-205.0492
3036,-211.4739,-167.4529,-213.3616
3037,-210.2712,-167.7363,-199.9643
3038,-207.6891,-169.7606,-210.8547
3039,-207.5569,-166.6511,-208.8497
3040,-211.4162,-164.4727,-200.3377
3041,-205.6485,-168.7064,-206.5114
3042,-209.3956,-160.9301,-206.0103
3043,-210.9431,-156.5541,-208.9061
3044,-211.1353,-163.813,-203.2819
3045,-211.3115,-156.3936,-207.8401
3046,-201.8752,-158.8888,-209.1068
3047,-208.9288,-149.0037,-199.8527
3048,-201.1984,-147.9318,-204.9812
3049,-210.6694,-148.7608,-214.157
3050,-205.5298,-142.4064,-204.9245
3051,-214.3374,-147.9546,-215.425
3052,-222.7959,-138.4789,-209.4691
3053,-218.6449,-147.4092,-211.4223
3054,-200.2032,-119.6844,-210.4428
3055,-203.0711,-124.4901,-212.7324
3056,-223.4905,-125.5202,-225.8004
3057,-208.263,-96.038,-220.7333
3058,-212.5618,-110.4363,-214.6574
3059,-224.6362,-103.4224,-213.3071
3060,-208.1425,-218.5424,-206.7698
3061,-222.654,-215.9952,-215.8163
3062,-209.2218,-223.5165,-207.376
3063,-207.148,-205.4845,-206.1128
3064,-216.3388,-208.4695,-216.4734
3065,-210.4522,-213.5104,-208.9623
3066,-212.0826,-202.4518,-219.4129
3067,-214.9732,-210.7539,-203.4203
3068,-214.5562,-203.3839,-210.4813
3069,-208.7604,-204.0102,-216.2499
3070,-214.4651,-214.5524,-205.9598
3071,-215.1344,-192.2928,-207.7306
3072,-211.6668,-200.5617,-210.1744
3073,-211.0713,-199.8764,-202.6426
3074,-203.1604,-202.5066,-208.638
3075,-219.9868,-205.3195,-206.3954
3076,-206.8084,-203.8803,-207.9114
3077,-212.0932,-205.4844,-207.6658
3078,-210.6074,-202.3019,-210.118
3079,-205.9554,-197.4852,-209.1361
3080,-211.9319,-194.5952,-204.003
3081,-201.8361,-201.1217,-203.5658
3082,-205.3546,-184.9298,-199.2057
3083,-212.2828,-196.0404,-208.0602
3084,-209.2307,-189.8696,-204.0902
3085,-208.9331,-189.47,-211.2554
3086,-206.6613,-185.4433,-202.2584
3087,-212.1086,-182.4573,-204.3587
3088,-214.0009,-195.3944,-216.1449
3089,-221.5486,-183.984,-207.5584
3090,-213.8436,-182.8476,-205.0918
3091,-209.6649,-191.8471,-202.5623
3092,-201.9448,-182.136,-210.7769
3093,-211.6808,-174.3871,-211.6238
3094,-215.3365,-183.5217,-210.9673
3095,-211.8261,-181.2558,-210.7187
3096,-214.222,-181.8301,-212.2197
3097,-213.5406,-179.7254,-208.1429
3098,-202.9576,-176.0379,-207.0596
3099,-195.3634,-172.6043,-205.3756
3100,-203.6639,-174.459,-206.1928
3101,-210.3605,-168.0162,-209.4428
3102,-204.6023,-165.5339,-206.4129
3103,-209.6634,-171.004,-203.484
3104,-216.8209,-154.6773,-201.6061
3105,-215.2805,-157.3652,-211.7939
3106,-213.1785,-156.6577,-204.555
3107,-209.0444,-150.6772,-215.0323
3108,-201.596,-149.8654,-209.9564
3109,-215.2634,-150.8862,-208.5888
3110,-217.6974,-140.803,-204.7991
3111,-209.1675,-134.347,-208.2602
3112,-208.3232,-131.7795,-211.2217
3113,-210.306,-130.2767,-208.5819
3114,-213.173,-119.9127,-212.468
3115,-217.2909,-120.7533,-205.4535
3116,-202.5832,-124.0229,-212.7172
3117,-193.7652,-110.7765,-210.0399
3118,-222.9012,-117.2839,-203.6611
3119,-213.8102,-108.8695,-213.0608
3120,-219.4497,-200.5272,-219.0891
3121,-204.7833,-199.936,-207.0112
3122,-212.1223,-205.9181,-211.8335
3123,-210.526,-207.2027,-207.8577
3124,-218.5332,-205.145,-205.2498
3125,-214.3804,-200.2863,-208.3825
3126,-205.2754,-202.3224,-216.0642
3127,-213.9413,-213.8536,-210.6522
3128,-206.0973,-215.0209,-213.6634
3129,-208.9369,-211.0568,-207.5406
3130,-213.3373,-219.5535,-209.4258
3131,-221.2154,-207.5181,-209.1747
3132,-210.1908,-203.2262,-205.4975
3133,-210.877,-206.1076,-213.4954
3134,-208.307,-213.3491,-204.8313
3135,-211.9841,-205.0248,-199.7675
3136,-205.1777,-203.7794,-213.8347
3137,-215.013,-203.0736,-206.2822
3138,-211.0027,-195.0169,-211.2835
3139,-213.0938,-199.3282,-198.0178
3140,-216.9063,-190.6588,-200.1994
3141,-201.73,-194.5542,-208.9093
3142,-215.1811,-200.7966,-205.4191
3143,-211.9372,-189.1137,-204.1802
3144,-207.3361,-197.9258,-203.8532
3145,-202.6487,-191.2047,-209.9151
3146,-210.8409,-192.7398,-197.6434
3147,-203.0501,-189.9588,-200.7289
3148,-210.7343,-185.0525,-202.2552
3149,-208.8998,-185.808,-205.6222
3150,-211.9835,-188.4257,-203.3313
3151,-209.5254,-179.3503,-203.1169
3152,-202.0934,-188.5785,-201.229
3153,-210.0773,-185.948,-208.4151
3154,-207.7957,-183.8229,-207.2988
3155,-210.4507,-186.5152,-202.9153
3156,-202.8303,-175.33,-207.2887
3157,-205.3225,-179.3877,-205.7162
3158,-203.8031,-172.6355,-217.5834
3159,-208.3289,-175.1188,-197.9966
3160,-213.9967,-169.942,-202.445
3161,-206.5707,-172.879,-201.6481
3162,-211.0773,-170.2443,-201.106
3163,-199.3972,-171.5466,-204.5814
3164,-213.2221,-158.4497,-201.0857
3165,-210.0922,-157.9344,-205.9665
3166,-215.9611,-156.3756,-213.3938
3167,-212.8423,-138.3632,-211.0133
3168,-215.3446,-156.4198,-207.0552
3169,-208.9539,-144.5842,-208.5085
3170,-223.0093,-140.9652,-209.6355
3171,-218.0958,-137.7318,-201.0248
3172,-199.5622,-137.6357,-212.6837
3173,-207.9696,-134.8871,-205.0277
3174,-213.8742,-127.771,-211.7652
3175,-212.3144,-133.8344,-202.8707
3176,-205.7096,-120.8974,-215.0333
3177,-219.8147,-114.7136,-214.5445
3178,-218.5041,-115.9715,-212.2693
3179,-209.4786,-112.3011,-209.5023
3180,-208.1965,-210.8399,-208.1385
3181,-216.2914,-211.7317,-214.758
3182,-215.8778,-218.1994,-208.1423
3183,-221.2175,-203.8111,-217.4098
3184,-213.8541,-211.9182,-203.9924
3185,-208.7307,-210.301,-214.976
3186,-204.6454,-205.768,-211.8928
3187,-206.7372,-203.6134,-212.5023
3188,-214.0911,-208.9361,-217.3805
3189,-206.3686,-213.0951,-212.2992
3190,-216.3713,-198.0781,-200.2268
3191,-210.327,-204.2321,-214.074
3192,-221.3403,-207.6969,-205.1159
3193,-217.2222,-198.2493,-208.3238
3194,-212.9689,-199.77,-198.4608
3195,-212.9433,-204.8461,-208.6479
3196,-206.6997,-194.9706,-204.2174
3197,-215.0661,-191.0337,-208.0085
3198,-208.9487,-205.1795,-209.8459
3199,-203.1639,-197.0817,-202.4666
3200,-211.3,-199.3933,-209.3279
3201,-219.8227,-201.6673,-198.555
3202,-208.8363,-199.421,-206.2805
3203,-207.6349,-193.686,-207.9715
3204,-206.9401,-191.8342,-213.4337
3205,-210.6428,-197.7084,-193.7977
3206,-215.3786,-178.7993,-202.1192
3207,-202.3035,-180.2886,-200.9168
3208,-206.0052,-188.7507,-205.3328
3209,-205.8906,-175.9458,-214.1392
3210,-206.1288,-183.0151,-202.0861
3211,-211.1269,-190.6128,-206.1306
3212,-209.5711,-189.0735,-193.9175
3213,-213.0546,-175.9168,-201.9279
3214,-208.5633,-171.5522,-199.846
3215,-209.2683,-171.6966,-201.3267
3216,-208.1477,-181.3336,-207.4897
3217,-211.4923,-177.0403,-196.3764
3218,-213.7261,-166.6797,-210.663
3219,-208.6078,-163.8753,-199.7817
3220,-215.1844,-173.3059,-204.8666
3221,-212.4142,-173.3131,-206.0902
3222,-203.2499,-163.3798,-211.8459
3223,-218.7992,-164.2386,-206.1623
3224,-216.9849,-168.0909,-204.1509
3225,-210.4506,-158.5214,-210.9275
3226,-209.6234,-162.1656,-207.1464
3227,-222.7405,-163.6159,-195.3166
3228,-211.3106,-156.2053,-202.4458
3229,-211.462,-141.6346,-201.9052
3230,-208.2734,-147.0646,-207.6387
3231,-215.5318,-142.9646,-201.7892
3232,-208.6942,-135.2436,-207.5708
3233,-213.3155,-142.2864,-213.1854
3234,-211.5955,-135.9899,-212.4831
3235,-221.3757,-125.9471,-214.3703
3236,-224.8037,-122.412,-217.9718
3237,-219.9555,-121.7525,-222.3179
3238,-203.3004,-113.7753,-215.398
3239,-215.923,-112.2814,-202.3556
3240,-207.8015,-214.6911,-200.9238
3241,-215.8809,-208.1961,-213.414
3242,-214.5628,-210.1429,-206.4399
3243,-215.2029,-212.3952,-201.4669
3244,-218.7447,-203.542,-218.4404
3245,-215.927,-211.2778,-202.2819
3246,-206.7295,-210.6984,-209.5898
3247,-216.235,-206.3908,-210.9782
3248,-210.3804,-208.2797,-210.5555
3249,-220.9528,-211.3982,-213.3138
3250,-212.5723,-206.3927,-206.0087
3251,-220.3595,-200.4111,-200.7787
3252,-204.52,-209.0548,-210.8676
3253,-221.3413,-207.7274,-205.2486
3254,-217.2421,-197.0957,-206.0758
3255,-200.7389,-199.3885,-203.788
3256,-212.1157,-194.0863,-205.447
3257,-208.0255,-201.4086,-204.2727
3258,-212.0736,-196.1534,-204.4461
3259,-205.6039,-206.7481,-202.0402
3260,-210.2097,-204.3424,-205.4279
3261,-211.6002,-186.6015,-201.7089
3262,-215.3747,-197.3649,-210.6644
3263,-214.3858,-200.9414,-196.2308
3264,-217.3922,-195.8898,-204.6238
3265,-222.8505,-192.3772,-212.5826
3266,-213.9616,-191.8526,-207.8949
3267,-208.0098,-187.2506,-196.9535
3268,-201.1191,-180.6219,-192.6097
3269,-206.1967,-180.5222,-200.1614
3270,-209.3269,-187.7927,-204.6712
3271,-209.8212,-187.7794,-202.6281
3272,-202.9024,-183.0046,-198.2418
3273,-210.4967,-180.2327,-206.251
3274,-205.5244,-183.3435,-199.5984
3275,-220.1717,-167.4062,-204.3883
3276,-210.6496,-178.9482,-199.8398
3277,-209.7938,-175.2242,-209.0278
3278,-209.0026,-167.405,-207.0444
3279,-211.453,-183.1688,-205.0984
3280,-206.0542,-170.6158,-195.9977
3281,-203.8233,-161.8119,-208.8386
3282,-206.6215,-162.5347,-205.6669
3283,-206.1932,-160.729,-206.4848
3284,-215.8828,-164.5884,-207.6511
3285,-205.8131,-147.2258,-207.7007
3286,-219.7569,-155.1456,-206.1675
3287,-206.0946,-150.6339,-198.0428
3288,-224.0919,-157.1681,-201.8509
3289,-207.0849,-139.1944,-201.9041
3290,-219.098,-141.7717,-209.5578
3291,-215.6266,-146.2583,-208.8921
3292,-216.5081,-146.1159,-197.1556
3293,-227.1866,-138.9097,-203.2858
3294,-215.1079,-140.7142,-202.0019
3295,-214.1025,-130.8419,-203.6659
3296,-222.5009,-131.3149,-212.013
3297,-211.2373,-125.4001,-206.0701
3298,-216.9032,-124.6098,-210.5088
3299,-214.3121,-128.2564,-210.9991
3300,-222.5626,-207.5567,-207.4692
3301,-218.8659,-220.6344,-210.9835
3302,-221.7848,-209.7886,-197.1312
3303,-202.297,-210.499,-208.0862
3304,-214.8229,-210.7189,-207.1116
3305,-217.5049,-213.81,-217.4306
3306,-214.0354,-203.7844,-200.5918
3307,-216.9784,-198.4213,-197.4938
3308,-216.7913,-209.9286,-209.4677
3309,-218.1095,-207.8885,-202.9527
3310,-208.5177,-209.5192,-212.6205
3311,-221.7868,-208.7184,-208.6329
3312,-213.2978,-206.473,-204.1092
3313,-215.6597,-204.2453,-209.3976
3314,-211.7949,-200.7485,-211.792
3315,-212.8798,-199.2581,-205.6436
3316,-203.1762,-202.2498,-195.1067
3317,-217.9341,-204.2481,-200.8523
3318,-205.8114,-200.5674,-201.9682
3319,-208.1939,-199.1579,-205.115
3320,-217.1034,-201.374,-200.7807
3321,-211.424,-194.2063,-203.1609
3322,-206.8817,-193.1693,-207.0307
3323,-212.6336,-189.2992,-202.4167
3324,-200.6063,-199.351,-192.6396
3325,-209.9287,-197.0759,-198.7316
3326,-208.2435,-182.8696,-195.7103
3327,-211.2558,-192.49,-206.3882
3328,-212.001,-186.2917,-202.6199
3329,-210.2553,-182.1436,-206.4549
3330,-210.1013,-185.4765,-203.4645
3331,-210.2227,-184.651,-205.5981
3332,-212.7617,-180.6546,-203.3913
3333,-210.3537,-178.6081,-201.7118
3334,-220.9313,-179.7844,-199.1271
3335,-210.6886,-178.6731,-202.8572
3336,-203.5266,-182.8137,-201.3987
3337,-216.3532,-181.0057,-194.0506
3338,-211.055,-171.0237,-200.1519
3339,-211.143,-170.6278,-199.1992
3340,-210.5598,-170.0089,-206.4809
3341,-220.4762,-174.9266,-215.0912
3342,-201.2565,-164.6078,-205.8327
3343,-213.5305,-175.3113,-200.6183
3344,-209.1412,-155.9663,-208.0159
3345,-216.4338,-162.1467,-196.7797
3346,-216.1819,-157.3397,-197.8638
3347,-212.283,-154.9416,-203.2489
3348,-212.5129,-151.5178,-201.9032
3349,-209.4585,-153.0485,-201.5579
3350,-211.1889,-147.7259,-207.0218
3351,-219.1813,-146.9617,-206.4931
3352,-214.3055,-144.8201,-207.7483
3353,-207.0306,-146.61,-201.5788
3354,-215.016,-135.9496,-212.1686
3355,-225.658,-137.0021,-201.4231
3356,-218.0269,-133.7597,-213.465
3357,-213.0652,-118.3783,-204.8804
3358,-211.2469,-134.9199,-205.4596
3359,-218.9602,-122.5049,-218.2525
3360,-218.4784,-214.1511,-213.2154
3361,-225.0444,-215.8322,-211.0372
3362,-215.1907,-218.6975,-207.8025
3363,-223.9256,-214.3797,-201.7203
3364,-211.6078,-218.0061,-202.0775
3365,-219.1043,-208.3808,-203.4391
3366,-218.9269,-211.0267,-209.7374
3367,-206.7465,-207.9244,-211.6423
3368,-212.6616,-202.5506,-209.7321
3369,-218.4627,-211.16,-209.529
3370,-205.2988,-205.3782,-206.0177
3371,-223.0294,-207.7022,-209.0537
3372,-214.0161,-202.8351,-211.2076
3373,-217.7708,-213.3294,-204.4043
3374,-213.5116,-201.6085,-200.4587
3375,-220.7672,-207.5163,-203.4451
3376,-217.9008,-210.0757,-199.9442
3377,-211.6404,-204.6221,-195.4886
3378,-209.1938,-197.1598,-190.7668
3379,-216.5771,-202.7221,-202.2239
3380,-219.9942,-189.3287,-206.5899
3381,-210.6446,-198.4873,-206.6609
3382,-214.759,-192.2513,-199.3422
3383,-210.7812,-194.1094,-191.7644
3384,-216.1605,-199.5514,-195.3622
3385,-214.4497,-189.336,-205.93
3386,-219.3565,-190.3403,-201.3235
3387,-212.926,-193.5346,-193.4871
3388,-206.9843,-199.2377,-204.1586
3389,-213.1513,-191.2984,-209.358
3390,-207.393,-179.757,-207.2676
3391,-200.7282,-178.8659,-201.3721
3392,-216.8536,-183.3491,-196.3575
3393,-208.9107,-181.2354,-198.5974
3394,-214.7833,-171.8849,-203.3216
3395,-212.3585,-179.7134,-197.959
3396,-212.6258,-169.6333,-199.1242
3397,-208.6839,-180.4538,-189.8599
3398,-213.9771,-175.159,-200.7728
3399,-205.7546,-157.7757,-201.2788
3400,-216.7864,-180.4131,-200.8842
3401,-206.1658,-173.3549,-196.5804
3402,-209.1678,-173.5792,-195.0182
3403,-212.9418,-172.9925,-198.7957
3404,-215.0734,-171.813,-206.678
3405,-215.3665,-159.8581,-201.3927
3406,-212.0103,-166.3534,-200.0862
3407,-218.1102,-166.5475,-210.8348
3408,-212.132,-161.9156,-196.0616
3409,-217.8926,-144.7431,-199.8594
3410,-215.1629,-144.0623,-209.5987
3411,-218.3048,-148.0934,-199.0708
3412,-213.746,-148.9066,-208.4743
3413,-211.9134,-138.6247,-202.4625
3414,-214.9317,-150.9698,-206.3635
3415,-220.5784,-135.3216,-215.3506
3416,-213.501,-136.6001,-204.7051
3417,-215.7497,-130.5442,-203.1209
3418,-209.2445,-136.3964,-201.3358
3419,-215.6543,-131.789,-206.7131
3420,-213.9072,-218.0644,-206.6893
3421,-224.6691,-214.1136,-205.4975
3422,-214.586,-216.4275,-203.6246
3423,-226.5681,-211.1413,-208.7823
3424,-211.7855,-210.3868,-204.804
3425,-219.46,-216.3926,-194.8707
3426,-221.2204,-205.4744,-206.522
3427,-210.4588,-205.9743,-203.8465
3428,-217.9092,-207.58,-200.1381
3429,-217.5367,-210.0173,-206.1326
3430,-207.7747,-205.409,-210.2589
3431,-210.9371,-202.591,-205.3178
3432,-215.2543,-198.2174,-207.3595
3433,-211.9073,-205.3734,-199.6172
3434,-212.4893,-196.9643,-207.3597
3435,-202.7066,-202.0086,-199.6035
3436,-212.9517,-205.7192,-203.4757
3437,-212.5732,-201.7074,-203.6371
3438,-221.4967,-206.0274,-189.4272
3439,-211.2782,-203.7566,-201.9954
3440,-209.5294,-200.2528,-199.0593
3441,-204.1516,-199.1203,-197.7529
3442,-213.7241,-192.7069,-192.3619
3443,-209.3385,-198.1649,-200.4453
3444,-212.0834,-201.9807,-203.2194
3445,-212.1738,-193.2353,-202.3845
3446,-212.3002,-188.0115,-206.339
3447,-215.0583,-196.1883,-209.2554
3448,-209.6945,-179.1846,-204.15
3449,-200.2673,-180.4928,-197.9549
3450,-208.3126,-189.5362,-198.9958
3451,-209.6633,-188.6967,-205.614
3452,-214.3712,-197.2899,-204.4897
3453,-211.5654,-179.7015,-189.9121
3454,-210.074,-177.8975,-194.2928
3455,-208.8968,-182.411,-206.8909
3456,-220.936,-170.0826,-196.3043
3457,-212.725,-178.3414,-199.1423
3458,-212.6867,-169.3369,-197.2449
3459,-208.0031,-176.6409,-199.6556
3460,-215.6031,-177.566,-200.3066
3461,-215.6632,-162.4609,-199.8447
3462,-215.6098,-167.7106,-206.4189
3463,-213.1055,-170.4646,-207.1522
3464,-203.1285,-166.9814,-209.7646
3465,-214.2788,-169.9818,-197.3789
3466,-217.6293,-159.9665,-200.9263
3467,-208.1707,-161.4525,-204.5241
3468,-212.4076,-160.1678,-202.4394
3469,-215.4745,-147.186,-198.7219
3470,-215.0301,-150.4821,-207.5634
3471,-222.3045,-141.5589,-207.8009
3472,-212.0497,-143.0995,-204.1909
3473,-210.2327,-135.3007,-212.0813
3474,-214.4956,-142.2495,-210.6511
3475,-223.7297,-138.5753,-205.6154
3476,-211.2605,-143.9492,-213.2492
3477,-214.0132,-149.7639,-206.3816
3478,-218.7209,-142.863,-214.2129
3479,-224.6193,-128.888,-203.0961
3480,-216.9849,-214.0535,-210.4671
3481,-213.8056,-212.1519,-203.1434
3482,-227.2618,-214.4998,-206.4279
3483,-218.0767,-218.279,-201.9701
3484,-221.3114,-209.0494,-212.4503
3485,-216.8809,-211.1405,-201.1053
3486,-221.0287,-211.8495,-201.7394
3487,-219.8738,-203.2729,-203.3555
3488,-221.5816,-205.2238,-200.2734
3489,-224.6957,-217.7314,-202.8708
3490,-213.1548,-212.9538,-198.4799
3491,-213.9119,-208.5638,-199.9625
3492,-220.432,-208.9661,-206.7864
3493,-212.4478,-203.038,-204.4775
3494,-205.1209,-193.7878,-197.1838
3495,-217.3042,-205.6576,-205.4505
3496,-216.294,-200.9584,-204.0625
3497,-211.8819,-198.3874,-197.674
3498,-204.7804,-203.6986,-196.4804
3499,-219.7528,-202.6193,-196.0238
3500,-208.047,-202.4304,-207.8551
3501,-221.2278,-195.275,-196.4172
3502,-208.4503,-198.6513,-199.9164
3503,-218.0778,-195.0055,-195.123
3504,-220.4162,-180.8829,-197.7876
3505,-212.1448,-198.9535,-186.9842
3506,-221.5696,-191.6742,-200.8468
3507,-214.8025,-187.9051,-198.3395
3508,-214.0633,-178.6717,-194.0616
3509,-212.5176,-182.5509,-197.8058
3510,-210.0199,-193.2914,-201.9284
3511,-213.107,-183.9799,-200.1112
3512,-208.4033,-185.8762,-193.8983
3513,-218.1886,-175.9029,-200.7119
3514,-214.392,-186.1974,-193.2298
3515,-213.9077,-170.4989,-201.0036
3516,-214.0615,-191.2148,-195.2288
3517,-210.5263,-185.8051,-189.2439
3518,-214.2325,-180.3505,-196.805
3519,-224.0877,-174.6229,-204.172
3520,-220.499,-176.7735,-204.2168
3521,-219.88,-177.1687,-206.0181
3522,-209.7477,-171.3437,-198.6436
3523,-213.0173,-169.0881,-207.4415
3524,-215.7089,-168.6848,-209.2322
3525,-225.1292,-158.9136,-199.5384
3526,-215.5994,-163.5811,-205.8484
3527,-217.9051,-153.1573,-203.6279
3528,-212.0642,-161.1151,-200.7403
3529,-215.9907,-156.5518,-200.5414
3530,-219.5779,-156.6892,-204.2511
3531,-215.9032,-153.639,-197.1666
3532,-215.6468,-145.7361,-209.499
3533,-207.0959,-145.982,-205.2545
3534,-220.7575,-145.3628,-204.3064
3535,-213.5629,-144.327,-204.8959
3536,-214.8474,-147.3706,-216.3517
3537,-209.2741,-138.1129,-208.7889
3538,-220.8603,-147.2375,-210.4375
3539,-224.2382,-154.7744,-218.4035
3540,-218.3184,-216.6342,-203.9084
3541,-210.7771,-220.217,-203.6566
3542,-228.7725,-204.2586,-211.6553
3543,-212.2655,-225.2042,-200.0803
3544,-210.3098,-214.6407,-210.4215
3545,-214.5835,-204.4977,-205.381
3546,-211.4063,-205.7008,-200.7213
3547,-216.1423,-203.5029,-199.5352
3548,-217.1099,-201.3218,-201.5038
3549,-209.422,-208.8891,-207.3693
3550,-207.0059,-206.5786,-209.6946
3551,-219.4518,-211.563,-196.4534
3552,-200.4238,-200.9086,-200.7337
3553,-214.5506,-200.3575,-202.8142
3554,-216.1381,-201.1602,-199.1028
3555,-214.2288,-202.8934,-197.423
3556,-217.9669,-202.8341,-203.1719
3557,-208.5398,-208.1251,-196.1253
3558,-212.066,-201.8372,-200.2698
3559,-209.8021,-202.6679,-202.391
3560,-217.9074,-196.9993,-192.7243
3561,-216.0712,-193.3709,-201.5091
3562,-218.3366,-207.6502,-203.6544
3563,-215.0049,-191.829,-206.1421
3564,-217.2441,-198.0106,-211.024
3565,-206.1812,-193.5516,-207.9628
3566,-218.6529,-193.359,-202.7317
3567,-219.5342,-204.5579,-191.1537
3568,-212.9747,-186.1126,-196.2022
3569,-209.434,-178.5636,-200.8258
3570,-219.1525,-192.5566,-192.5336
3571,-211.3815,-197.2087,-204.8554
3572,-214.1652,-201.4829,-196.302
3573,-220.7531,-185.2154,-190.8356
3574,-215.0777,-187.1539,-193.5671
3575,-210.4633,-180.5709,-192.9975
3576,-216.12,-187.2134,-192.3769
3577,-221.5868,-183.1708,-195.595
3578,-218.8391,-172.8363,-206.9449
3579,-214.972,-179.8057,-195.0714
3580,-217.0888,-161.1456,-202.959
3581,-216.8717,-168.9088,-191.9067
3582,-216.0978,-170.5036,-196.6895
3583,-209.0733,-168.0566,-199.82
3584,-215.7714,-174.6584,-198.1444
3585,-218.8558,-158.7413,-203.0499
3586,-214.7288,-165.0807,-203.5147
3587,-218.5543,-164.4732,-205.1566
3588,-224.7148,-162.4937,-210.333
3589,-217.3445,-156.0648,-203.2831
3590,-214.0552,-157.5079,-197.5016
3591,-223.3262,-152.6937,-198.0527
3592,-218.954,-146.2297,-203.8024
3593,-210.8657,-150.2878,-199.7568
3594,-227.041,-154.5704,-205.1023
3595,-220.9842,-146.5971,-206.0659
3596,-210.6324,-141.6377,-202.2532
3597,-213.2954,-147.5018,-199.3562
3598,-221.1447,-136.524,-207.254
3599,-217.2912,-141.2809,-210.2909
3600,-219.7663,-215.214,-211.3068
3601,-211.6227,-207.413,-213.5512
3602,-218.412,-216.1112,-201.9701
3603,-216.392,-214.3299,-202.7622
3604,-212.0776,-206.36,-206.0453
3605,-206.7476,-207.3191,-204.9385
3606,-219.6537,-213.0661,-202.822
3607,-217.12,-206.1547,-206.1308
3608,-214.5904,-199.4616,-199.3931
3609,-216.2413,-210.1668,-207.5149
3610,-219.6122,-210.8265,-200.7483
3611,-215.5239,-202.7806,-208.1867
3612,-219.5387,-200.0875,-208.7104
3613,-216.7512,-203.497,-197.8071
3614,-221.8798,-199.1094,-198.9549
3615,-214.2139,-208.1027,-188.7321
3616,-217.4794,-200.1429,-200.1285
3617,-213.1973,-198.2352,-196.78
3618,-226.3358,-198.9501,-198.9572
3619,-207.9044,-199.8691,-197.6888
3620,-222.0327,-192.1423,-188.9227
3621,-217.7661,-197.7634,-196.2051
3622,-211.0253,-199.5753,-195.8828
3623,-212.5931,-194.7937,-193.715
3624,-224.1033,-192.2363,-194.03
3625,-216.1305,-198.7232,-201.5756
3626,-209.2404,-193.8458,-196.0566
3627,-211.6353,-185.6787,-194.2839
3628,-213.7641,-199.2697,-190.4799
3629,-209.875,-190.7455,-201.7233
3630,-218.5177,-182.0293,-205.2735
3631,-212.7975,-181.2524,-197.0736
3632,-209.2986,-182.1854,-199.8787
3633,-225.0863,-182.0528,-209.4127
3634,-214.7325,-180.9286,-200.2141
3635,-211.2442,-176.5074,-198.4355
3636,-218.6448,-180.3222,-203.2576
3637,-210.7348,-190.2364,-195.2603
3638,-217.87,-182.2813,-196.122
3639,-219.6621,-164.3177,-193.601
3640,-212.3084,-179.0824,-194.7322
3641,-215.8596,-169.6905,-196.8236
3642,-219.4438,-174.8314,-192.3498
3643,-220.7909,-173.5043,-203.2839
3644,-210.7349,-164.868,-200.2267
3645,-217.9219,-162.9222,-194.2123
3646,-209.1362,-162.1466,-188.148
3647,-218.7836,-162.1807,-203.8171
3648,-213.8454,-163.2441,-205.2248
3649,-210.2593,-164.4898,-197.3517
3650,-209.4098,-160.0249,-211.8792
3651,-215.9578,-160.8301,-198.28
3652,-211.2187,-154.9191,-198.3692
3653,-213.8173,-151.7585,-202.2595
3654,-226.2325,-149.5219,-203.6266
3655,-216.4211,-143.8152,-205.778
3656,-212.9112,-145.7827,-205.1843
3657,-219.0399,-139.8517,-200.1367
3658,-220.0647,-146.9759,-203.9323
3659,-217.8648,-150.0564,-198.9584
3660,-227.03,-207.4335,-215.8764
3661,-214.1364,-211.5292,-210.1843
3662,-223.281,-221.2325,-206.5183
3663,-216.6005,-223.3482,-207.046
3664,-220.3585,-207.4703,-205.5671
3665,-217.3053,-208.6088,-202.7916
3666,-220.2015,-195.1643,-193.2702
3667,-216.1532,-215.0419,-195.1972
3668,-229.7311,-210.0886,-201.8092
3669,-214.6134,-217.0316,-200.5692
3670,-200.6623,-201.938,-202.7099
3671,-218.9339,-211.6824,-202.1439
3672,-214.7604,-211.9249,-197.4704
3673,-215.5392,-198.9942,-196.0681
3674,-220.1405,-204.7551,-206.2887
3675,-220.8536,-202.8879,-207.5553
3676,-211.1685,-191.4119,-198.364
3677,-220.4488,-202.9317,-204.1842
3678,-213.9222,-198.8802,-200.5301
3679,-216.5654,-191.4072,-193.7157
3680,-214.4994,-196.0029,-191.5435
3681,-222.1314,-206.7817,-209.4815
3682,-215.6603,-195.0379,-198.8776
3683,-205.7453,-187.3765,-188.3032
3684,-214.8572,-190.5769,-187.2049
3685,-218.5993,-193.5321,-191.3445
